ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR_X,LINEAR_Y,LINEAR_Z,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time  ,Date
-5.26482,-2.64406,9.76427,-5.54671,-2.69974,7.62337,0.0338,1.8416,-1.8478,-0.97163,0.47978,0.67499,15352,-12.242,-27.063,-29.294,138.702,15.98,36.039,5,50.6799,,,,NaN,,,,0 / 0,356018,2018-08-09 08:48:53:902
-4.34598,-0.25183,3.03683,-5.24663,-0.32226,8.27885,1.214,-1.15089,-3.465,1.42925,-0.45442,-0.21951,14600,-14.139,-33.467,-21.721,144.523,5.56,35.053,5,46.6593,,,,NaN,,,,0 / 0,356519,2018-08-09 08:48:54:403
-4.01697,-2.07397,5.00134,-6.14005,-2.26868,7.30228,2.17588,0.45496,-2.96415,-1.37785,-0.40208,1.17976,13928,-16.231,-24.043,-29.51,129.914,11.874,39.053,5,55.4734,,,,NaN,,,,0 / 0,357019,2018-08-09 08:48:54:903
-6.03471,-3.50488,6.40533,-6.43154,-1.38867,7.27167,0.09518,-1.62828,0.35596,2.2252,-0.63361,0.09833,13832,-16.606,-25.568,-27.765,130.915,8.141,41.492,5,59.9067,,,,NaN,,,,0 / 0,357519,2018-08-09 08:48:55:403
-7.10072,-1.21854,7.19376,-5.51669,-0.73294,8.07461,-1.73906,-0.77942,-1.47993,-1.81239,-0.14757,0.70268,13568,-19.601,-26.23,-23.329,131.948,4.286,34.341,5,63.651,,,,NaN,,,,0 / 0,358018,2018-08-09 08:48:55:902
-6.26024,-3.38524,12.1846,-5.68051,-1.64597,7.8226,0.26241,-0.53073,0.06992,1.21056,0.5985,-0.06781,10540,-21.771,-20.445,-28.232,122.741,13.333,34.709,5,52.4996,,,,NaN,,,,0 / 0,358518,2018-08-09 08:48:56:402
-6.27878,-2.63748,10.47852,-4.04736,-2.36025,8.61501,-1.36986,-0.65093,2.89426,-1.58678,1.48567,0.89063,9180,-20.999,-25.6,-24.492,134.106,13.927,25.164,5,50.412,,,,NaN,,,,0 / 0,359018,2018-08-09 08:48:56:902
-1.12524,-4.1671,13.35828,-4.74674,-2.12063,8.31515,1.02276,-0.62775,4.87553,1.123,-0.56702,-0.59987,8596,-27.766,-14.487,-25.43,112.707,12.489,29.72,5,63.1785,,,,NaN,,,,0 / 0,359518,2018-08-09 08:48:57:402
-7.73482,-1.48175,11.62407,-3.26828,1.39681,9.13989,-0.2952,-2.54456,-1.2317,-2.41632,0.34377,0.8338,7472,-27.881,-28.487,-11.806,131.399,-13.438,19.75,5,57.1617,,,,NaN,,,,0 / 0,360019,2018-08-09 08:48:57:903
-4.26761,-9.41815,17.74551,-6.3405,-3.5021,6.61088,1.98699,-3.85594,7.25781,-0.24023,0.71191,-0.71634,11108,-24.905,23.932,-22.974,56.278,20.923,43.804,5,57.3452,,,,NaN,,,,0 / 0,360519,2018-08-09 08:48:58:403
-11.27022,-3.62334,6.36285,-4.85115,-0.63407,8.4991,-5.68556,-0.52339,-3.36077,-1.50716,1.2399,-0.75951,6676,-32.356,-15.094,-23.051,110.662,-3.132,23.339,5,49.6994,,,,NaN,,,,0 / 0,361019,2018-08-09 08:48:58:903
-7.55296,-6.7029,17.62349,-7.64465,-3.07561,5.31699,1.76664,-1.79081,6.71297,-0.03763,0.84834,-0.29485,13916,-18.84,10.41,-35.364,78.407,18.278,55.181,5,52.6437,,,,NaN,,,,0 / 0,361520,2018-08-09 08:48:59:404
-10.39145,-1.82692,10.07413,-5.84704,0.07087,7.87258,-0.56683,-2.56855,-2.9581,-2.17686,1.21872,-1.11748,5168,-27.2,-19.25,-26.111,115.745,-8.385,32.595,5,46.1448,,,,NaN,,,,0 / 0,362019,2018-08-09 08:48:59:903
-7.48836,-4.47038,15.37842,-7.60578,-3.23012,5.28099,-0.49453,-1.49215,10.32868,2.34656,-0.2506,-0.75319,10708,-15.855,-2.409,-37.091,96.511,19.231,55.226,5,44.1712,,,,NaN,,,,0 / 0,362519,2018-08-09 08:49:00:403
-10.91487,-0.60837,6.60634,-6.28624,-0.19033,7.52445,-3.29484,-0.68938,-0.93935,-2.67065,0.86401,-1.01546,8376,-20.679,-26.819,-23.334,130.59,-6.219,36.676,5,53.0371,,,,NaN,,,,0 / 0,363019,2018-08-09 08:49:00:903
-7.31009,-3.66998,10.37622,-7.82687,-1.40489,5.73905,0.51066,-1.5864,10.05844,2.76581,0.08334,0.45284,8880,-12.759,-19.244,-32.1,120.859,8.236,53.749,5,48.0472,,,,NaN,,,,0 / 0,363519,2018-08-09 08:49:01:403
-8.73262,1.4381,8.27412,-6.36741,0.45881,7.44419,-3.94121,-0.65216,-2.36951,-2.8028,1.08902,0.20137,9628,-16.042,-32.266,-21.393,140.853,-2.682,40.542,5,47.785,,,,NaN,,,,0 / 0,364018,2018-08-09 08:49:01:902
-8.68477,-1.57028,11.39018,-6.67844,0.14999,7.17958,-2.6289,-0.3873,2.55328,0.12445,-2.09254,1.02643,8960,-14.001,-26.454,-29.272,129.991,-0.007,48.483,5,47.0005,,,,NaN,,,,0 / 0,364519,2018-08-09 08:49:02:403
-3.33681,5.40001,6.50882,-3.85629,1.91921,8.81,-0.31498,2.73126,-2.65951,-0.28523,-1.07668,-0.01039,12012,-29.388,-24.841,-14.388,127.548,-10.978,27.617,5,49.148,,,,NaN,,,,0 / 0,365019,2018-08-09 08:49:02:903
-1.35376,2.07639,5.86336,-1.11593,5.1063,8.29764,-1.95463,-4.49469,1.44721,1.53532,-1.28355,-0.4498,12436,-33.467,-23.32,0.429,125.792,-26.372,10.856,5,50.9539,,,,NaN,,,,0 / 0,365520,2018-08-09 08:49:03:404
4.55473,6.48157,7.19078,2.18494,6.7595,6.76059,0.10216,-3.58951,-2.43934,0.9882,-0.58656,0.24208,6376,-36.414,-12.865,15.698,107.406,-43.573,-17.91,5,58.0899,,,,NaN,,,,0 / 0,366019,2018-08-09 08:49:03:903
2.02432,4.8042,5.6181,2.24329,8.16308,4.94997,-1.7409,-2.31757,-2.10938,-0.19748,-0.83051,-0.23723,5628,-30.887,-13.368,23.631,113.268,-56.682,-21.692,5,68.1198,,,,NaN,,,,0 / 0,366519,2018-08-09 08:49:04:403
2.16968,7.2072,5.82626,-1.52304,4.53421,8.56106,3.86241,2.2252,-1.52391,-0.45647,0.64491,-0.42068,8988,-34.467,-20.877,-1.883,120.68,-32.514,10.689,5,55.6569,,,,NaN,,,,0 / 0,367019,2018-08-09 08:49:04:903
-5.13202,3.96732,6.85876,-3.14097,6.10351,7.0037,-1.67602,-4.63846,2.01684,-1.3575,0.56287,0.77882,8520,-26.585,-31.57,7.327,148.764,-38.49,24.155,5,49.3711,,,,NaN,,,,0 / 0,367518,2018-08-09 08:49:05:402
-2.92525,5.06024,9.31799,-4.94138,3.70212,7.61889,0.88324,3.80108,4.64585,1.04562,-1.71544,-0.2588,9276,-27.693,-28.207,-10.915,133.727,-22.18,32.966,5,51.3126,,,,NaN,,,,0 / 0,368019,2018-08-09 08:49:05:903
-8.15594,1.74139,9.48909,-3.00591,2.44554,9.00856,-2.47564,-1.4101,-0.32235,-2.28133,1.41359,0.74564,10784,-22.51,-34.668,-3.386,146.239,-21.285,17.815,5,49.8477,,,,NaN,,,,0 / 0,368518,2018-08-09 08:49:06:402
-5.14697,-2.95514,9.2869,-2.32974,-1.48644,9.40921,-2.88465,0.32046,1.25694,1.03484,-1.02252,-1.01587,7704,-25.542,-24.765,-19.724,129.66,7.017,20.463,5,47.9879,,,,NaN,,,,0 / 0,369018,2018-08-09 08:49:06:902
-3.44328,-5.02791,10.44382,-5.70876,-4.82807,6.34589,-5.46392,-3.41486,10.03271,-3.18417,1.15764,1.35487,6420,-12.607,-20.123,-33.003,128.724,27.928,41.235,5,49.3996,,,,NaN,,,,0 / 0,369518,2018-08-09 08:49:07:402
-7.64328,-4.54814,4.22308,-5.70004,-2.23535,7.6605,-3.79775,-3.77117,-0.20862,3.17978,-2.03227,0.57133,4600,-13.95,-24.663,-29.239,131.988,20.743,44.356,5,60.9316,,,,NaN,,,,0 / 0,370019,2018-08-09 08:49:07:903
-4.96274,-2.08235,4.19257,-6.85476,-2.20284,6.65809,1.35076,-0.5871,1.24999,-2.63583,-0.08342,0.82872,11904,-19.972,-11.708,-33.102,109.93,12.981,45.834,5,59.3158,,,,NaN,,,,0 / 0,370519,2018-08-09 08:49:08:403
-5.81457,-4.53978,3.46037,-4.0711,1.39687,8.81166,-1.688,-6.14766,-5.2767,3.18608,-2.10109,-1.70615,11748,-23.717,-29.904,-17.171,136.12,1.035,25.002,5,41.7311,,,,NaN,,,,0 / 0,371019,2018-08-09 08:49:08:903
-7.70311,-0.10109,11.4823,-7.45348,-3.05189,5.59482,-0.05121,3.72471,0.76838,-2.67085,-0.08261,-0.18896,9092,-14.545,-19.493,-33.867,121.314,14.099,47.193,5,45.8016,,,,NaN,,,,0 / 0,371518,2018-08-09 08:49:09:402
-5.4389,-2.65124,-0.79707,-4.38388,2.92119,8.27155,-3.35431,-7.53383,-5.31177,3.56645,-1.08543,0.18446,8140,-23.911,-33.415,-5.716,144.912,-6.192,31.43,5,44.4166,,,,NaN,,,,0 / 0,372019,2018-08-09 08:49:09:903
-6.15735,-1.88614,16.35111,-7.39648,-2.79358,5.80158,2.61693,1.75506,5.14616,-1.44647,1.1674,0.25838,11572,-14.725,-12.584,-36.102,112.319,16.551,51.89,5,43.0062,,,,NaN,,,,0 / 0,372519,2018-08-09 08:49:10:403
-5.32225,-2.6656,3.65837,-2.09274,2.47201,9.25635,-3.65649,-4.91128,-7.33289,1.83669,-1.1447,-0.23396,11340,-26.64,-30.447,-3.876,137.626,-11.799,13.089,5,49.8316,,,,NaN,,,,0 / 0,373019,2018-08-09 08:49:10:903
-10.50151,0.8734,14.4494,-7.68805,-1.95135,5.76685,-0.8406,3.52923,11.01936,0.87784,2.54898,-0.66583,13120,-8.289,-24.387,-30.449,131.587,12.376,54.441,5,46.467,,,,NaN,,,,0 / 0,373518,2018-08-09 08:49:11:402
-8.70032,-0.27637,3.26834,-6.0193,2.70424,7.25434,-0.26801,-3.63425,-5.67873,-0.15634,0.70438,-0.371,7976,-11.494,-38.626,-3.816,164.058,-16.007,39.684,5,47.2634,,,,NaN,,,,0 / 0,374019,2018-08-09 08:49:11:903
-4.08456,-0.21115,14.80354,-5.99053,-1.26175,7.66106,1.3611,2.15173,6.75948,0.53719,-0.45503,-0.09814,12652,-15.91,-26.515,-25.423,134.764,8.394,39.61,5,52.7187,,,,NaN,,,,0 / 0,374519,2018-08-09 08:49:12:403
-8.2403,-0.89909,5.74371,-4.5421,1.05547,8.62703,-2.32674,-2.433,-2.74366,-0.9753,0.35191,-0.38464,12028,-17.802,-34.842,-11.389,148.055,-13.239,27.783,5,48.0126,,,,NaN,,,,0 / 0,375019,2018-08-09 08:49:12:903
-0.73521,-3.22671,10.716,-3.45988,-1.72464,9.0125,4.48107,-2.54579,7.26988,1.43027,1.12567,-0.74384,15732,-28.345,-16.6,-23.99,118.986,15.463,22.574,5,47.9269,,,,NaN,,,,0 / 0,375519,2018-08-09 08:49:13:403
-4.07141,-0.47556,11.50504,-1.20547,0.33078,9.72665,-2.79861,-1.15098,-3.33672,-1.96552,1.21281,0.35143,15304,-27.502,-27.905,-11.206,133.581,-1.933,7.065,5,58.1322,,,,NaN,,,,0 / 0,376019,2018-08-09 08:49:13:903
-1.64867,-4.71266,12.47592,-3.78193,-0.51031,9.03366,1.89531,-3.34768,4.27326,1.62105,-0.83702,-1.15005,12436,-27.058,-21.739,-21.136,124.003,5.547,25.98,5,42.826,,,,NaN,,,,0 / 0,376519,2018-08-09 08:49:14:403
-10.25386,0.17409,10.44681,-2.80933,-0.12599,9.3948,-3.3668,-2.16767,4.97888,-2.05673,1.03241,0.53061,12664,-27.289,-26.088,-12.651,131.366,0.736,16.648,5,44.4261,,,,NaN,,,,0 / 0,377019,2018-08-09 08:49:14:903
-1.22633,-1.8987,8.89566,-2.60472,0.65724,9.43154,-1.89766,-2.93917,4.6845,1.36795,-2.14996,-0.94623,10736,-28.767,-21.237,-15.802,122.149,-4.295,24.731,5,46.8575,,,,NaN,,,,0 / 0,377519,2018-08-09 08:49:15:403
-1.95435,2.55554,9.2133,-0.72604,3.03812,9.29586,-2.94008,0.82345,2.67736,-0.43977,-0.60143,0.64749,11696,-26.953,-30.54,0.851,138.591,-18.047,4.466,5,51.0407,,,,NaN,,,,0 / 0,378018,2018-08-09 08:49:15:902
-3.15375,5.06622,7.40733,-1.15347,5.37037,8.12398,0.88304,0.01979,-1.35953,-0.09424,0.26007,-0.45631,9496,-27.972,-30.974,7.936,139.814,-32.936,6.091,5,51.6254,,,,NaN,,,,0 / 0,378518,2018-08-09 08:49:16:402
-8.10631,1.99443,10.57723,-5.20173,0.5446,8.29553,-3.33523,1.73149,1.05089,-1.0537,0.98924,-2.05231,7264,-11.893,-40.114,-3.841,162.578,-10.673,28.321,5,65.3513,,,,NaN,,,,0 / 0,379018,2018-08-09 08:49:16:902
-8.97668,-8.61655,6.02487,-3.14653,8.11614,4.51642,-4.31915,-6.42217,17.35552,6.50673,0.01085,-1.00142,4664,-9.28,-30.902,26.436,185.575,-34.431,27.45,5,62.3568,,,,NaN,,,,0 / 0,379518,2018-08-09 08:49:17:402
-14.47659,11.59863,-3.30235,1.07961,9.65373,1.34551,14.66069,-8.62852,-3.66864,0.00085,4.63629,-3.8804,1824,4.518,-14.528,37.582,117.97,-64.201,-76.341,5,49.289,,,,NaN,,,,0 / 0,380019,2018-08-09 08:49:17:903
-8.03632,0.36073,9.00932,-1.8092,-2.21394,9.3806,-5.99826,0.88274,6.96662,1.81511,-2.36009,-2.29033,15912,-15.346,-33.859,-16.701,153.659,13.048,10.916,5,42.8814,,,,NaN,,,,0 / 0,380518,2018-08-09 08:49:18:402
-8.8732,-3.20637,4.14531,-6.82556,-6.92857,1.25578,-4.43443,4.50103,3.07083,-2.48332,-1.23184,-2.22253,2064,29.282,-25.362,-11.781,173.042,40.66,76.282,5,46.3324,,,,NaN,,,,0 / 0,381019,2018-08-09 08:49:18:903
-8.1727,-9.13339,0.86954,-9.06726,-3.22991,-1.87694,-1.85327,-6.74438,1.85979,0.36594,1.52191,4.06018,2092,24.269,-34.23,-0.026,174.375,29.849,99.75,5,43.2578,,,,NaN,,,,0 / 0,381518,2018-08-09 08:49:19:402
-9.1723,-8.00697,1.2476,-7.57822,-6.21336,-0.36754,-2.10534,-2.15057,-0.69029,-0.25183,-1.49348,-3.05066,1988,23.048,-28.017,3.047,182.968,39.315,92.777,5,46.7919,,,,NaN,,,,0 / 0,382018,2018-08-09 08:49:19:902
-8.81877,-9.45703,3.56744,-8.37434,-4.66901,-2.05941,-3.4185,-4.4783,5.37186,-1.75313,-0.55725,4.16383,2420,25.447,-32.19,-0.986,170.054,28.431,103.816,5,46.6586,,,,NaN,,,,0 / 0,382519,2018-08-09 08:49:20:403
-9.64609,-6.15613,0.58897,-6.79817,-7.06578,-0.1735,-2.76053,0.91613,0.65982,-0.89059,-1.46439,-2.81201,1672,31.935,-25.858,-6.813,165.748,37.724,95.561,5,59.174,,,,NaN,,,,0 / 0,383018,2018-08-09 08:49:20:902
-7.00859,-11.22533,2.16345,-9.70277,-1.03787,-0.97436,-1.90447,-9.99645,3.8364,-1.69347,-1.05061,4.77286,1644,25.609,-32.709,-7.587,163.622,35.805,99.211,5,50.5309,,,,NaN,,,,0 / 0,383519,2018-08-09 08:49:21:403
-11.5065,-8.25941,-2.91531,-6.86371,-6.99553,-0.34993,-3.56955,0.28864,-0.03061,-0.07916,-1.74721,-3.05737,2012,35.602,-21.638,-13.052,159.948,45.508,92.919,5,41.2949,,,,NaN,,,,0 / 0,384019,2018-08-09 08:49:21:903
-7.31187,-9.72084,3.1158,-9.48516,-2.04366,-1.42325,-0.62765,-7.54219,5.49679,0.20448,0.09026,4.20108,1796,22.89,-32.104,-14.4,154.915,25.46,99.549,5,40.2695,,,,NaN,,,,0 / 0,384518,2018-08-09 08:49:22:402
-11.48735,-6.40019,-3.57812,-6.93808,-6.92457,0.28937,-3.93517,0.71879,-2.10822,-0.13435,-1.89076,-3.1777,1772,31.213,-26.598,-9.622,168.1,44.919,87.612,5,51.545,,,,NaN,,,,0 / 0,385018,2018-08-09 08:49:22:902
-5.81937,-9.52344,1.1489,-9.44946,-1.4099,-2.21137,1.32459,-7.82259,5.5195,-0.24695,0.00719,3.85025,1816,22.061,-33.202,-4.079,166.778,19.007,103.15,5,56.4,,,,NaN,,,,0 / 0,385518,2018-08-09 08:49:23:402
-16.52365,-8.81395,-1.10097,-5.54027,-8.07387,-0.53697,-5.03575,0.28524,0.36891,-0.15186,-0.71811,-4.06,2204,39.946,-12.105,-6.749,164.499,55.417,95.536,5,45.7905,,,,NaN,,,,0 / 0,386020,2018-08-09 08:49:23:904
-5.46103,-10.51764,5.33514,-9.57435,-1.02327,-1.85878,2.24723,-10.31634,4.20285,-0.08202,0.89313,4.03961,1944,17.197,-36.128,-4.99,167.923,19.584,101.823,5,46.3207,,,,NaN,,,,0 / 0,386518,2018-08-09 08:49:24:402
-5.55914,-1.71266,-7.56935,-7.25319,-1.0629,-6.51398,2.57716,-0.46366,-1.11106,-0.71405,6E-05,-1.19547,1988,-1.027,-37.048,18.134,200.302,6.222,131.927,5,57.6613,,,,NaN,,,,0 / 0,387018,2018-08-09 08:49:24:902
-9.2088,-5.09013,1.6185,-6.00599,-0.12013,7.75139,1.3332,-2.61438,2.86796,1.25656,-3.76793,-0.21809,10396,-22.156,-0.592,-35.124,92.118,5.926,50.813,5,48.7297,,,,NaN,,,,0 / 0,387519,2018-08-09 08:49:25:403
-17.05305,-3.59821,2.54391,-6.88402,-6.94494,-0.74056,-8.55024,2.24751,3.48796,3.61003,4.03764,-2.43918,5900,30.838,-21.652,-20.377,150.059,36.405,91.208,5,61.4012,,,,NaN,,,,0 / 0,388019,2018-08-09 08:49:25:903
-4.14618,-10.25444,2.46196,-9.73847,-0.43772,1.06817,3.82868,-9.88512,1.73463,2.02341,2.18571,2.36118,2372,8.687,-39.449,12.502,199.484,2.558,83.74,5,38.513,,,,NaN,,,,0 / 0,388520,2018-08-09 08:49:26:404
-15.46364,-8.42931,2.4847,-4.33978,-8.75611,0.81684,-8.09388,1.09398,1.99899,2.1075,0.15562,-3.104,1728,38.084,-19.754,3.011,185.83,53.943,87.995,5,41.4316,,,,NaN,,,,0 / 0,389018,2018-08-09 08:49:26:902
-5.00998,-13.44287,0.40294,-9.55059,-1.49681,-1.64805,2.37297,-8.01772,3.31678,-1.09238,-0.08627,3.60387,1980,11.71,-36.436,12.012,194.378,19.683,99.394,5,43.9324,,,,NaN,,,,0 / 0,389518,2018-08-09 08:49:27:402
-13.23711,-7.72342,-2.60425,-5.64172,-7.8625,1.58822,-3.83892,1.36673,-0.38121,2.34065,-0.01074,-2.40233,2420,33.638,-19.708,9.669,199.046,46.874,84.827,5,49.7302,,,,NaN,,,,0 / 0,390018,2018-08-09 08:49:27:902
-6.30092,-8.55852,2.40094,-9.38069,-2.76572,-0.72378,3.49462,-5.22872,3.63805,0.07516,0.6602,2.41125,1660,15.547,-35.434,12.439,195.641,16.381,94.412,5,50.0314,,,,NaN,,,,0 / 0,390519,2018-08-09 08:49:28:403
-11.13083,-5.10747,1.30264,-6.61735,-7.17595,0.94175,-3.06202,2.77687,-1.03832,-0.34326,-0.7739,-1.85764,1716,31.711,-24.06,4.286,190.92,41.14,83.734,5,52.9185,,,,NaN,,,,0 / 0,391018,2018-08-09 08:49:28:902
-7.05226,-7.09471,1.47432,-9.27265,-3.17353,-0.34224,3.21879,-3.79871,1.88594,0.48138,0.89069,1.89957,1576,18.04,-35.527,15.967,200.928,18.881,92.114,5,52.1557,,,,NaN,,,,0 / 0,391518,2018-08-09 08:49:29:402
-8.97549,-5.1015,-1.25351,-7.75828,-5.9975,0.09725,-1.03871,1.41002,-0.12739,-0.60919,-1.12636,-0.99387,1772,27.245,-27.754,11.626,197.737,37.703,89.282,5,57.9701,,,,NaN,,,,0 / 0,392018,2018-08-09 08:49:29:902
-9.79443,-5.23489,-0.1217,-8.61593,-4.66092,-0.46049,-0.85898,0.39311,2.81443,0.21484,0.08272,2.24857,1744,26.717,-28.723,15.451,198.612,35.048,93.386,5,43.044,,,,NaN,,,,0 / 0,392518,2018-08-09 08:49:30:402
-7.24429,-7.24486,3.02428,-8.18268,-5.40164,-0.19072,0.36783,-2.09673,0.98319,-1.94595,-1.05774,-2.27322,1476,24.088,-33.748,14.194,198.52,26.668,90.469,5,49.9682,,,,NaN,,,,0 / 0,393018,2018-08-09 08:49:30:902
-15.08795,-8.61415,-0.98671,-7.10852,-6.73825,-0.48509,-7.38877,-0.92293,-2.16805,0.55898,2.69885,2.05838,3052,34.523,-19.71,9.369,199.47,51.346,82.222,5,46.808,,,,NaN,,,,0 / 0,393518,2018-08-09 08:49:31:402
-8.34738,-7.76768,-3.74503,-8.81631,-4.08073,-1.33814,1.29047,-4.34895,5.12594,2.12624,-1.12819,-1.97166,1250,22.105,-29.271,14.877,197.594,24.59,98.631,5,48.9441,,,,NaN,,,,0 / 0,394018,2018-08-09 08:49:31:902
-13.8748,-11.18524,-0.81621,-7.28069,-6.55845,0.38561,-8.58593,-4.52463,-3.37386,-3.11494,1.08229,3.08911,5644,34.254,-16.414,8.841,210.057,50.522,71.967,5,51.1641,,,,NaN,,,,0 / 0,394518,2018-08-09 08:49:32:402
-9.64728,-6.25783,-2.52768,-8.75764,-4.29496,-1.01362,-1.28895,-4.41182,-1.06593,1.54816,0.01675,-2.96921,1250,24.951,-34.334,13.292,193.414,25.974,96.602,5,46.8657,,,,NaN,,,,0 / 0,395018,2018-08-09 08:49:32:902
-12.81596,-7.43629,4.15907,-6.94841,-6.89604,-0.57835,-6.21867,-3.11552,-0.37027,-1.69368,1.99391,2.30435,4204,37.654,-15.601,11.493,204.279,53.232,80.382,5,46.8858,,,,NaN,,,,0 / 0,395519,2018-08-09 08:49:33:403
-9.5695,-7.2,0.76245,-8.49862,-4.84656,-0.67431,-0.59587,-4.75462,1.38502,0.41542,-0.40718,-2.62509,1360,28.242,-31.448,16.87,199.584,29.618,94.537,5,47.0777,,,,NaN,,,,0 / 0,396019,2018-08-09 08:49:33:903
-11.808,-7.66121,3.62189,-7.25841,-6.58604,-0.33152,-5.64648,-5.21187,1.23191,-1.51184,2.05927,3.07771,2404,34.091,-23.68,14.024,206.976,52.441,79.581,5,45.7834,,,,NaN,,,,0 / 0,396519,2018-08-09 08:49:34:403
-7.92863,-8.04407,-0.60983,-8.3839,-5.05034,-0.61207,0.99986,-3.89475,-1.37667,-0.39153,-0.69408,-2.84845,1320,27.681,-31.999,14.795,196.958,30.997,94.176,5,48.9996,,,,NaN,,,,0 / 0,397019,2018-08-09 08:49:34:903
-13.26224,-8.00818,3.69307,-8.24276,-5.29211,-0.46998,-3.59891,-3.98789,2.16345,-0.38438,2.26024,2.53526,3624,32.094,-25.781,15.474,206.659,42.301,81.446,5,45.8613,,,,NaN,,,,0 / 0,397518,2018-08-09 08:49:35:402
-9.02095,-9.15613,-2.73825,-8.25644,-5.14235,-1.24812,-4.256,-3.59481,-1.36586,0.4256,-0.48761,-2.51411,1484,23.001,-30.62,22.231,204.152,23.153,100.432,5,44.9853,,,,NaN,,,,0 / 0,398018,2018-08-09 08:49:35:902
-9.79324,-12.74536,1.65617,-6.76825,-6.97625,1.30123,-4.67292,-3.50856,-0.8277,-0.23169,3.38403,2.51225,3236,30.226,-18.083,19.17,218.067,45.347,79.117,5,47.9639,,,,NaN,,,,0 / 0,398518,2018-08-09 08:49:36:402
-9.56593,-7.23529,-3.7558,-8.0459,-5.60355,-0.18466,-3.60719,-3.80823,-2.82455,1.91692,1.07211,-2.43552,1384,25.551,-26.01,14.621,201.161,25.838,93.094,5,48.8651,,,,NaN,,,,0 / 0,399018,2018-08-09 08:49:36:902
-10.32504,-12.04965,1.90324,-6.21157,-7.58642,0.1815,-7.77386,0.98565,-1.48188,-1.90605,-0.32736,2.86594,3492,34.369,-11.261,4.799,205.024,61.216,72.297,5,48.0722,,,,NaN,,,,0 / 0,399518,2018-08-09 08:49:37:402
-9.79205,-9.64128,-2.57195,-8.70208,-4.48834,-0.5468,2.62573,-5.35999,2.76365,1.85074,-0.0484,-2.47829,1460,22.456,-26.385,4.886,186.186,27.238,93.595,5,50.7461,,,,NaN,,,,0 / 0,400019,2018-08-09 08:49:37:903
-12.77649,-13.10966,0.51898,-4.28243,-8.51118,2.32187,-10.20058,2.14806,-5.02234,-2.38354,1.89882,3.11293,7980,32.28,-10.051,4.834,215.729,60.215,61.534,5,49.7747,,,,NaN,,,,0 / 0,400519,2018-08-09 08:49:38:403
-10.34956,-1.2281,5.29387,-6.86328,0.25465,7.00007,-1.81469,-2.85556,-4.86149,-0.89589,-1.40796,0.55118,3724,-5.589,-31.717,-15.427,154.542,-1.231,48.127,5,50.2752,,,,NaN,,,,0 / 0,401019,2018-08-09 08:49:38:903
1.72702,0.4379,13.40672,4.49052,1.04361,8.65543,-1.46535,-1.59446,0.65703,-0.27545,-0.85452,-0.46915,13040,-15.685,-38.005,4.303,156.769,-6.109,-27.421,5,62.282,,,,NaN,,,,0 / 0,401519,2018-08-09 08:49:39:403
-3.23392,3.89075,7.29187,-1.18305,3.72278,8.99509,-2.56044,0.29972,3.04593,1.3596,-0.34669,0.2708,11736,6.48,-42.812,8.308,189.343,-22.31,7.493,5,66.0823,,,,NaN,,,,0 / 0,402019,2018-08-09 08:49:39:903
0.75732,3.94518,8.70065,-2.23717,4.22116,8.5643,-0.52228,-2.09277,1.52223,0.71535,-0.769,0.42169,8836,-4.871,-44.835,9.518,177.663,-23.772,16.977,5,69.226,,,,NaN,,,,0 / 0,402519,2018-08-09 08:49:40:403
-0.12563,4.42314,6.21629,0.2184,5.81752,7.89171,-2.1956,-0.97217,-0.22592,-0.06125,0.42297,0.8446,12548,4.294,-41.489,17.5,184.254,-35.625,-2.329,5,66.9456,,,,NaN,,,,0 / 0,403019,2018-08-09 08:49:40:903
4.38245,2.52205,6.10443,-1.72602,2.75515,9.25205,-1.66472,-2.66481,10.44557,1.27307,-0.75272,2.12273,14424,-18.19,-42.599,-7.198,155.741,-4.432,20.478,5,56.1085,,,,NaN,,,,0 / 0,403519,2018-08-09 08:49:41:403
-14.58366,-9.19502,4.45877,-8.50195,-1.55743,4.63268,-4.01704,-4.40376,0.49647,-1.04881,6.093,-1.99733,12660,5.623,-39.462,-24.11,156.145,9.138,61.414,5,52.5224,,,,NaN,,,,0 / 0,404018,2018-08-09 08:49:41:902
-17.79544,-12.65922,-3.79828,-5.97517,-7.75388,0.58736,-9.35356,2.27563,-5.29929,0.10083,2.14357,4.23019,3324,40.15,-20.39,7.639,200.273,65.563,78.651,5,53.0191,,,,NaN,,,,0 / 0,404518,2018-08-09 08:49:42:402
-12.25964,-7.42851,-2.3195,-9.30142,-0.54663,-3.05863,-1.10635,-6.08971,3.12904,0.82144,-1.63643,-2.94315,1320,3.539,-41.661,11.595,193.476,3.195,108.203,5,55.267,,,,NaN,,,,0 / 0,405018,2018-08-09 08:49:42:902
